protected,verified,location,followers_count,following_count,tweet_count,listed_count,has_profile_image,isBot,un_no_of_char,un_special_char,name_no_of_char,name_special_char,des_no_of_usertags,des_no_of_hashtags,des_external_links,has_description,has_url,account_age_in_days,average_tweets_per_day,followers_following_count
1,0,1,865,644,96728,57,1,0,4,0,1,0,0,0,0,1,1,4938,19.588497367355206,557060
0,0,0,828,1362,19800,1,1,1,13,0,12,0,0,0,0,1,1,4113,4.814004376367615,1127736
0,0,0,1,0,38,0,0,1,8,0,14,0,0,0,0,0,0,3107,0.012230447376890892,0
0,0,0,82,500,89,0,1,1,11,0,12,0,0,0,0,0,0,3146,0.028289891926255563,41000
0,0,0,71801,23,146911,99,1,0,10,0,4,0,0,0,0,1,0,3925,37.42955414012739,1651423
1,0,1,415,216,56489,19,1,0,10,1,10,0,1,0,0,1,0,4915,11.493184130213631,89640
0,0,1,13839,1561,16431,424,1,0,11,0,12,0,1,0,0,1,1,4466,3.679131213613972,21602679
0,0,1,1013,903,27128,2,1,0,13,0,16,0,0,0,0,1,1,4961,5.468252368474098,914739
0,0,1,9612,7972,50083,97,1,0,15,0,17,0,0,1,0,1,1,5119,9.783746825551866,76626864
1,0,0,308,81,25922,1,1,0,13,0,6,0,0,0,0,1,0,4229,6.129581461338378,24948
0,0,0,25,0,1243,0,1,0,9,0,10,0,0,0,0,0,0,4858,0.25586661177439274,0
1,0,1,1,238,7550,0,1,0,9,0,2,0,0,0,0,1,0,4900,1.5408163265306123,238
0,0,1,2714,754,17417,62,1,0,9,0,15,0,1,0,0,1,1,4824,3.6104892205638475,2046356
0,0,0,918,1499,62736,13,1,0,13,1,6,1,0,0,0,1,0,5423,11.568504517794578,1376082
0,0,0,546,937,6365,0,1,0,14,0,5,0,0,1,0,1,0,3980,1.599246231155779,511602
0,0,1,690,184,1174,22,1,0,14,1,19,1,0,0,1,1,1,4890,0.24008179959100204,126960
0,0,0,139,1236,102,1,1,1,14,0,14,0,0,1,0,1,1,3147,0.032411820781696854,171804
0,0,0,76,611,114,0,1,1,10,0,10,0,0,0,0,1,1,3150,0.03619047619047619,46436
0,0,1,5492,540,47462,94,1,0,11,0,12,0,0,0,0,1,1,4869,9.747792154446499,2965680
0,1,0,902796,1142,39965,2650,1,0,12,1,12,0,0,0,0,1,1,4629,8.633614171527327,1030993032
1,0,1,1338,377,56184,4,1,0,9,0,4,0,1,0,0,1,1,4856,11.57001647446458,504426
0,0,0,20,22,141344,0,0,0,12,0,12,0,0,0,0,0,0,4717,29.96480814076744,440
0,0,1,7827,2048,78373,184,1,0,13,1,13,0,0,0,0,1,1,4963,15.791456780173283,16029696
0,0,1,20747,23471,47033,949,1,0,11,0,12,0,0,0,0,1,0,5003,9.400959424345393,486952837
0,0,0,719,662,26503,8,1,0,10,0,6,0,0,1,0,1,0,4777,5.548042704626335,475978
0,0,0,37,137,108,0,1,1,14,0,14,0,0,1,0,1,1,3141,0.034383954154727794,5069
0,0,1,533,607,30893,6,1,1,10,0,16,0,0,0,0,1,0,4896,6.30984477124183,323531
1,0,0,0,0,14,0,1,0,11,0,10,0,0,0,0,1,0,4908,0.0028524857375713123,0
0,0,1,118,55,1960,14,1,0,6,1,7,0,0,0,0,1,0,4890,0.40081799591002043,6490
0,1,1,985,1768,14555,29,1,0,11,0,15,0,0,0,0,1,0,4237,3.4352135945244275,1741480
0,0,0,97,699,95,0,1,1,12,0,12,0,0,0,0,1,1,3149,0.03016830739917434,67803
0,0,0,889,310,14069,34,1,0,9,1,5,0,0,0,0,1,1,4874,2.886540828887977,275590
1,0,1,63,0,1454,1,1,0,12,0,6,0,0,0,0,1,0,4803,0.30272746200291484,0
0,0,0,96,899,81,0,1,1,9,0,9,0,0,0,0,1,1,3132,0.02586206896551724,86304
0,0,1,286,663,1502,3,1,0,9,0,10,0,0,0,0,1,0,5562,0.2700467457749011,189618
0,0,0,52,148,92,0,1,1,13,0,13,0,0,0,0,1,1,3136,0.029336734693877552,7696
1,0,1,355,323,73631,0,1,0,10,0,2,0,0,0,0,1,0,3612,20.385105204872648,114665
0,0,1,113,1031,111,0,1,1,11,0,11,0,0,0,0,1,1,3149,0.03524928548745634,116503
0,0,1,28,146,134,0,1,1,15,0,15,0,0,0,0,1,1,3152,0.04251269035532995,4088
0,0,1,221,230,18779,3,1,0,7,1,5,0,0,0,0,1,0,4935,3.8052684903748735,50830
1,0,1,35,59,37731,0,1,0,6,0,7,1,0,0,0,1,0,4749,7.945041061276058,2065
0,0,0,125,901,109,1,1,1,15,0,15,0,0,0,0,1,1,3145,0.03465818759936407,112625
0,0,1,21,157,104,1,1,1,11,0,11,0,0,4,0,1,1,3152,0.03299492385786802,3297
0,0,0,689,1194,21424,6,1,1,12,0,13,0,0,0,1,1,1,4397,4.8724130088696835,822666
0,0,1,244,413,10322,1,1,0,7,0,18,0,0,0,0,1,0,4708,2.1924384027187767,100772
0,0,1,5871,1109,28202,52,1,0,15,1,5,0,0,0,0,1,0,4876,5.783839212469237,6510939
0,0,0,33884,2774,239099,318,1,0,15,1,3,0,1,0,0,1,0,4943,48.37123204531661,93994216
0,0,1,452,286,99,8,0,0,10,0,5,0,0,0,0,0,0,4901,0.020199959192001633,129272
0,0,1,34,67,1830,0,1,0,8,0,11,0,0,0,0,1,0,3831,0.47768206734534063,2278
0,0,1,106,48,508,4,1,0,14,1,18,0,0,0,0,1,0,4715,0.10774125132555673,5088
0,1,1,212643,478,213428,1489,1,1,10,0,16,0,0,0,0,1,1,4982,42.8398233641108,101643354
0,0,0,86,823,93,0,1,1,15,0,15,0,0,0,0,1,1,3146,0.029561347743165926,70778
0,0,1,1904,1360,55262,71,1,0,7,0,14,0,3,0,0,1,1,5929,9.32062742452353,2589440
0,0,1,622,305,55800,4,1,0,13,0,14,0,0,0,0,1,0,4877,11.441459913881484,189710
0,0,0,174194,2,63680,2113,1,1,12,1,12,0,0,0,1,1,1,4338,14.679575841401567,348388
0,0,1,928,810,118597,36,1,0,13,0,3,0,0,0,0,1,1,4839,24.50857615209754,751680
0,0,1,1264,843,6669,90,1,0,10,0,12,0,0,0,0,1,0,5142,1.2969661610268377,1065552
0,0,1,311,203,26859,2,1,0,6,1,13,1,0,0,0,0,0,4915,5.4646998982706005,63133
0,0,1,105,0,588,3,1,0,14,0,19,0,0,0,0,0,1,4766,0.12337389844733529,0
0,0,0,655,1528,21120,6,1,1,12,0,10,0,0,0,0,1,1,4396,4.804367606915378,1000840
1,0,1,495,219,15181,9,1,0,7,0,20,0,0,0,0,1,1,4853,3.1281681434164432,108405
0,0,1,108,435,6330,4,1,0,10,1,10,0,0,0,0,1,0,4933,1.2831948104601663,46980
0,0,0,17,168,93,0,1,1,12,0,12,0,0,0,0,1,1,3141,0.029608404966571154,2856
0,0,1,2214,289,148939,61,1,0,13,1,23,0,0,0,0,1,1,3889,38.297505785548985,639846
0,0,0,111,840,103,0,1,1,14,0,15,0,0,0,0,0,0,3147,0.03272958373053702,93240
0,0,0,42,0,3901,2,1,0,15,0,8,0,0,0,0,0,0,4733,0.8242129727445595,0
0,0,0,22,146,94,3,1,1,13,0,13,0,0,0,0,1,1,3147,0.02986971719097553,3212
0,1,1,32488,190,14675,58,1,1,9,0,4,0,0,0,0,1,1,2562,5.727946916471507,6172720
0,0,0,673,251,7148,1,1,0,8,0,19,0,0,0,0,1,0,4891,1.461459824166837,168923
0,0,1,1904,1097,190618,34,1,0,9,0,14,0,0,2,0,1,0,5106,37.332158245201725,2088688
0,0,0,1455,1421,22016,88,1,0,15,0,19,0,1,0,1,1,0,4798,4.588578574406003,2067555
0,0,1,649,68,28145,30,1,0,9,0,6,0,0,0,0,1,0,4789,5.877009814157444,44132
0,0,0,30,149,86,0,1,1,14,0,14,0,0,2,0,1,1,3146,0.02733630006357279,4470
0,0,1,31,91,13972,3,1,0,13,0,11,0,0,0,0,1,0,4935,2.8312056737588653,2821
1,0,0,124,124,25691,0,1,0,8,1,5,0,0,0,0,1,1,4831,5.317946594907887,15376
0,0,0,111,867,91,1,1,1,9,0,9,0,0,0,0,1,1,3133,0.029045643153526972,96237
0,1,1,5242,2627,25914,41,1,0,11,0,12,0,1,0,0,1,0,4992,5.191105769230769,13770734
0,0,0,82,648,388,1,1,1,8,0,8,0,0,0,0,0,0,3605,0.10762829403606103,53136
0,0,0,2,0,70,0,0,0,11,0,14,0,0,0,0,0,0,4743,0.014758591608686485,0
0,0,1,752,2047,6947,35,1,0,13,0,16,0,2,0,0,1,1,5234,1.3272831486434848,1539344
0,1,1,18757,3239,85844,138,1,0,15,0,17,0,1,0,0,1,1,4935,17.394934143870316,60753923
0,0,1,1426,940,28832,1,1,1,5,0,7,0,0,0,0,1,0,3729,7.73183159023867,1340440
0,0,1,2308,681,16982,83,1,0,8,0,5,0,0,0,0,1,1,4847,3.5036104807097175,1571748
1,0,1,457,238,28712,3,1,0,9,0,4,0,0,0,0,0,0,4849,5.921220870282532,108766
0,0,1,374,388,15885,2,1,0,10,0,10,0,0,0,0,1,1,4872,3.2604679802955663,145112
0,1,1,1513040,562,53117,2765,1,0,15,1,15,0,0,0,0,1,1,4846,10.960998761865456,850328480
0,0,0,24,151,114,0,1,1,13,0,13,0,0,1,0,1,1,3141,0.03629417382999045,3624
1,0,1,221,317,10806,0,1,0,11,1,15,0,0,0,0,1,1,3874,2.7893649974186885,70057
0,0,1,15188,2009,1459,16,1,1,15,0,19,0,0,0,0,1,1,3040,0.4799342105263158,30512692
0,0,1,2026,913,16295,19,1,0,11,0,18,0,0,0,0,1,0,4952,3.290589660743134,1849738
1,0,1,3074,781,22531,1040,1,0,15,0,4,0,0,0,0,1,1,4847,4.648442335465236,2400794
0,0,1,371,1071,41637,18,1,0,10,0,18,0,3,1,0,1,1,4895,8.506026557711952,397341
0,0,0,34,158,117,0,1,1,14,0,14,0,0,3,0,1,1,3149,0.03715465227056208,5372
0,0,0,716,1324,20106,2,1,1,13,0,12,0,0,0,0,1,0,3731,5.3889037791476815,947984
0,0,1,37,282,95,0,1,1,12,0,8,0,0,0,0,1,0,3001,0.03165611462845718,10434
0,0,0,92,0,145,0,1,1,9,0,9,0,0,0,0,1,1,3150,0.046031746031746035,0
0,1,0,134773,1506,31790,1412,1,0,13,0,14,0,2,0,0,1,0,4992,6.368189102564102,202968138
0,0,0,2873,3733,4168,203,1,0,7,0,12,0,1,1,0,1,1,4991,0.8351031857343217,10724909
0,1,0,94725,169,5771,201,1,0,12,0,7,0,0,0,0,1,1,4550,1.2683516483516484,16008525
0,0,1,136,84,3520,3,1,0,11,0,17,0,0,0,0,1,1,4827,0.72923140667081,11424
0,0,0,111,1141,76,1,1,1,12,0,12,0,0,0,0,1,1,3139,0.024211532335138577,126651
0,0,0,32,157,134,0,1,1,10,0,10,0,0,0,0,1,1,3150,0.04253968253968254,5024
0,1,1,23727,8123,143378,288,1,0,12,0,13,0,2,0,0,1,1,5280,27.154924242424244,192734421
0,0,1,123,0,4004,0,1,0,13,0,12,0,0,0,0,0,0,4885,0.8196519959058342,0
0,0,0,98,353,178,0,1,1,13,0,13,0,0,2,0,1,1,3240,0.05493827160493827,34594
1,0,1,939,438,99193,4,1,0,11,1,1,0,0,0,0,1,0,4307,23.03064778267936,411282
0,0,0,459,219,61957,21,1,0,9,0,6,0,0,0,0,1,0,3614,17.14360819037078,100521
0,0,0,3089,1348,83821,91,1,0,14,1,7,0,0,0,0,1,0,4980,16.83152610441767,4163972
0,0,0,28,188,131,0,1,1,15,0,15,0,0,0,0,1,1,3153,0.04154773231842689,5264
0,0,0,2892,1986,103992,118,1,0,7,0,3,0,0,0,0,0,0,4861,21.39312898580539,5743512
0,0,1,2994,569,12328,182,1,0,14,0,15,0,0,0,0,1,1,4973,2.4789865272471343,1703586
0,0,1,384,739,12801,15,1,0,8,0,5,0,0,0,0,1,1,4769,2.6842105263157894,283776
0,0,0,29,160,101,0,1,1,12,0,13,0,0,0,0,0,0,3144,0.03212468193384224,4640
0,0,1,1158,304,53411,16,1,0,12,0,6,0,0,0,0,1,0,4799,11.129610335486559,352032
0,0,0,27,157,110,0,1,1,8,0,8,0,0,0,0,1,1,3142,0.03500954805856143,4239
0,1,1,244802,125,165207,538,1,1,8,0,9,0,0,2,0,1,1,4875,33.888615384615385,30600250
0,0,1,28,170,124,0,1,1,12,0,12,0,0,0,0,1,1,3149,0.039377580184185454,4760
0,0,1,31,180,129,0,1,1,15,0,15,0,0,0,0,1,1,3151,0.04093938432243732,5580
0,0,1,1688,991,73403,12,1,0,13,0,12,0,0,0,0,1,0,4884,15.02927927927928,1672808
0,0,0,36,57,1573,0,1,0,10,1,16,0,0,0,0,0,0,4779,0.329148357396945,2052
0,0,0,205,260,94,8,1,0,9,0,10,0,0,0,0,0,0,4922,0.01909792767167818,53300
0,0,1,78,177,3310,6,1,0,15,1,7,0,0,0,0,1,0,4944,0.6694983818770227,13806
0,0,1,683,883,4594,31,1,0,9,0,16,0,0,0,0,1,0,5002,0.9184326269492203,603089
0,0,1,340,556,373,15,1,0,11,0,20,0,0,0,0,1,1,4417,0.08444645687117953,189040
0,1,1,575356,14943,14309,388,1,1,13,0,14,0,0,3,0,1,1,3810,3.7556430446194224,8597544708
0,0,0,56,176,115,0,1,1,12,0,12,0,1,0,0,1,1,3147,0.036542739116619004,9856
0,0,1,165,891,9125,3,1,0,7,1,7,1,0,0,0,1,0,5041,1.8101567149375124,147015
0,0,0,1257,1549,109955,87,1,0,10,0,4,0,0,0,0,1,1,4814,22.84067303697549,1947093
0,0,0,34,166,93,0,1,1,13,0,13,0,0,0,0,1,1,3147,0.029551954242135366,5644
0,0,1,775,991,53474,7,1,0,10,1,4,0,0,0,0,0,0,4895,10.92420837589377,768025
0,0,1,249,239,15426,1,1,0,13,0,12,0,0,0,0,1,0,4881,3.1604179471419793,59511
0,1,1,2034252,689,124276,18411,1,0,9,0,10,0,1,0,1,1,1,5310,23.404143126177026,1401599628
0,0,1,233,238,930,0,1,0,15,0,16,0,0,3,0,1,1,4742,0.196119780683256,55454
1,0,1,13,34,143,0,0,0,11,0,13,0,0,0,0,1,1,4842,0.0295332507228418,442
0,0,1,218,264,29063,10,1,0,9,0,13,0,0,0,0,1,1,4820,6.029668049792531,57552
0,1,1,12399,907,10237,527,1,0,7,0,11,0,0,0,0,1,1,5316,1.925696012039127,11245893
0,0,0,738,82,8285,56,1,0,11,1,11,1,0,0,0,1,0,4939,1.6774650739015995,60516
0,0,0,174,378,2102,1,1,0,11,1,11,0,0,0,0,1,0,4850,0.4334020618556701,65772
0,0,1,10,11,35,0,1,0,9,0,14,0,0,0,0,1,0,4712,0.007427843803056027,110
1,0,0,998,226,50656,60,1,0,8,0,1,0,0,0,0,1,0,5209,9.724707237473604,225548
0,0,1,1099,766,28746,7,1,0,14,1,6,0,0,0,0,1,0,3917,7.338779678325249,841834
0,1,1,883366,658241,43990,1046,1,1,13,0,19,0,1,0,0,1,1,2765,15.909584086799276,581467719206
1,0,1,104,150,45964,41,1,0,7,0,5,0,0,0,0,1,0,4810,9.555925155925156,15600
0,0,0,555,1156,23216,2,1,1,12,0,17,0,0,0,0,1,0,3854,6.023871302542813,641580
0,0,1,1199,1026,68935,11,1,0,9,1,9,0,0,0,0,1,0,4944,13.943163430420713,1230174
0,1,1,175302,2613,82389,1300,1,0,11,0,11,0,0,0,1,1,1,5325,15.472112676056337,458064126
0,0,1,53,167,3957,4,1,1,12,0,12,0,0,2,0,1,1,3152,1.2553934010152283,8851
0,0,0,535,1114,32158,4,1,0,12,0,7,0,0,0,0,1,0,3482,9.235496840896037,595990
0,1,1,1830074,624,49107,4365,1,0,15,0,17,0,1,0,0,1,1,4886,10.0505525992632,1141966176
0,0,0,27,134,85,0,1,1,11,0,11,0,0,0,0,1,1,3136,0.027104591836734693,3618
0,0,0,24,128,86,0,1,1,10,0,10,0,0,1,0,1,1,3135,0.027432216905901117,3072
0,0,1,13468,14677,6,18,1,1,12,0,19,0,0,0,0,1,0,3761,0.0015953203935123637,197669836
1,0,1,641,382,18609,2,1,0,15,0,7,0,0,0,0,1,0,3469,5.364370135485731,244862
1,0,1,521,255,52818,1,1,0,13,0,3,0,0,0,0,1,0,3949,13.375031653583186,132855
0,0,1,1000,702,33713,4,1,0,12,0,8,0,0,0,0,0,1,4552,7.406195079086116,702000
0,0,1,5415,2792,113654,289,1,0,10,0,11,0,0,0,0,1,0,5664,20.06603107344633,15118680
0,0,1,710,773,10791,2,1,0,12,1,13,0,0,0,0,1,0,4277,2.5230301613280335,548830
0,0,1,807,588,16692,4,1,0,9,0,13,0,0,0,0,1,1,3988,4.18555667001003,474516
0,0,1,301,317,20917,28,1,0,7,1,19,0,0,0,0,1,1,5664,3.692973163841808,95417
0,0,1,5,0,102,0,1,1,11,0,12,0,0,0,0,1,0,3963,0.025738077214231644,0
0,0,1,185446,5718,23026,382,1,0,10,0,10,0,1,1,1,1,1,4907,4.692480130425922,1060380228
1,0,0,517,184,15603,1,1,0,10,0,11,0,0,0,0,0,0,4907,3.179743223965763,95128
0,0,0,753,1031,20749,3,1,1,15,0,18,0,0,0,1,1,1,4116,5.041059280855199,776343
0,0,1,3273,2169,104475,40,1,0,12,0,13,0,0,0,0,1,0,4742,22.031843104175454,7099137
0,0,0,450,872,18304,2,1,1,7,0,11,0,0,0,0,1,0,3854,4.749351323300467,392400
0,0,1,10351,7740,6,24,1,1,15,0,16,0,0,0,0,1,0,3917,0.0015317845289762573,80116740
1,0,0,16,25,12751,1,1,0,7,1,4,0,0,0,0,1,0,4744,2.6878161888701517,400
0,0,1,56496,608,661770,1501,1,0,15,1,12,0,1,0,0,1,1,4808,137.63935108153078,34349568
0,0,1,173,189,8918,5,1,0,7,0,5,0,0,0,0,1,0,4968,1.7950885668276972,32697
0,0,1,35,175,133,1,1,1,13,0,13,0,0,0,0,1,1,3153,0.042182048842372345,6125
0,0,0,787,682,29466,12,1,0,10,0,8,0,0,0,0,1,0,4856,6.067957166392092,536734
1,0,0,389,179,25236,0,1,0,12,0,6,0,0,0,0,0,1,3753,6.724220623501199,69631
0,0,0,95,654,113,0,1,1,9,0,9,0,0,0,0,1,1,3144,0.03594147582697201,62130
1,0,0,571,504,75059,7,1,0,11,1,4,0,0,0,0,1,0,5064,14.822077409162718,287784
0,0,1,26629,4747,65100,1530,1,0,8,0,9,0,3,1,0,1,1,5061,12.863070539419088,126407863
0,1,1,3138417,278,8255,1492,1,0,11,0,15,0,0,1,0,1,1,4895,1.686414708886619,872479926
0,0,0,521,1418,19797,5,1,1,9,0,9,0,0,0,1,1,1,4104,4.8238304093567255,738778
0,0,0,92,156,11251,0,1,0,12,0,19,0,0,0,0,1,0,4805,2.341519250780437,14352
1,0,0,14,18,1158,0,1,0,11,0,5,0,0,0,0,0,0,4805,0.24099895941727367,252
0,0,1,33,144,87,0,1,1,12,0,12,0,0,0,0,1,1,3139,0.027715833067856004,4752
0,0,1,72,151,521,3,1,0,14,0,15,0,0,0,0,1,1,4954,0.10516754138070246,10872
0,0,1,1633,623,22989,13,1,0,9,0,1,0,0,0,0,0,1,3455,6.65383502170767,1017359
0,0,1,462,268,31454,1,1,0,12,0,5,0,0,0,0,1,0,4751,6.620500947169017,123816
0,0,1,4278,508,12802,406,1,0,7,0,14,0,0,0,0,1,0,5637,2.271066169948554,2173224
0,0,1,34,152,109,0,1,1,11,0,11,0,0,0,0,1,1,3154,0.034559289790741916,5168
0,0,0,23,157,79,1,1,1,14,0,14,0,0,0,0,1,1,3148,0.025095298602287167,3611
0,0,0,1,2,71,0,1,0,8,0,10,0,0,0,0,0,0,4783,0.014844240016725904,2
0,1,0,82885,320,18953,115,1,0,9,1,9,0,1,0,0,1,0,4513,4.199645468646134,26523200
0,1,1,692021,4394,253707,3017,1,1,13,0,19,0,4,0,0,1,1,4914,51.62942612942613,3040740274
0,0,1,728,222,79653,6,1,0,9,0,11,0,0,1,0,1,1,4867,16.365933840147935,161616
0,0,0,743,1406,21833,6,1,1,12,0,14,0,0,0,1,1,1,4492,4.8604185218165625,1044658
0,0,1,99,202,22280,1,1,0,9,1,1,0,0,0,0,1,0,4935,4.514690982776089,19998
0,0,0,34,169,138,0,1,1,15,0,15,0,0,0,0,1,1,3153,0.04376784015223597,5746
0,0,0,4,0,94,0,0,1,10,0,18,0,0,0,0,0,0,3951,0.023791445203745886,0
0,0,0,28,140,110,1,1,1,11,0,11,0,0,1,0,1,1,3139,0.03504300732717426,3920
0,0,0,84701,65918,1388,567,1,1,11,0,6,0,0,1,0,1,0,4264,0.325515947467167,5583320518
0,0,0,20,0,32,0,1,0,9,0,27,0,0,0,0,1,0,4822,0.006636250518457071,0
0,1,1,96493,521,168234,2568,1,0,14,0,16,0,0,0,0,1,1,5280,31.8625,50272853
0,0,1,320,777,30218,31,1,0,7,0,11,0,0,2,0,1,0,4874,6.199835863766927,248640
0,0,0,3424,4327,22216,26,1,0,11,0,11,0,0,0,0,1,1,4729,4.697821949672235,14815648
0,0,1,642,2122,46682,6,1,0,9,1,13,0,0,0,0,1,1,4894,9.538618716796076,1362324
0,0,0,24,151,88,0,1,1,14,0,14,0,0,0,0,1,1,3132,0.0280970625798212,3624
0,0,0,31,162,111,0,1,1,13,0,13,0,0,0,0,1,1,3145,0.03529411764705882,5022
0,0,0,37,154,101,0,1,1,10,0,10,0,0,0,0,1,1,3146,0.032104259376986646,5698
0,0,0,27,127,85,0,1,1,10,0,10,0,0,0,0,1,1,3131,0.027147876077930375,3429
0,0,1,128,133,2312,0,1,0,15,0,7,0,0,1,0,1,0,3717,0.6220069948883509,17024
0,0,0,62,404,65,0,1,1,10,0,6,0,0,0,0,0,0,4296,0.015130353817504655,25048
0,0,1,89,735,142,0,1,1,12,0,12,0,0,0,0,1,1,3152,0.0450507614213198,65415
0,0,1,130,0,357,3,1,0,7,0,13,0,0,0,0,1,1,4991,0.07152875175315568,0
0,0,0,26,159,90,0,1,1,14,0,14,0,0,0,0,1,1,3134,0.02871729419272495,4134
0,0,1,862,205,20465,54,1,0,9,1,4,0,0,0,0,1,1,5132,3.9877240841777084,176710
0,0,0,147,721,87,0,1,1,12,0,13,0,0,0,0,0,0,3134,0.027760051052967454,105987
1,0,1,5494,318,45782,270,1,0,9,0,12,0,0,0,0,1,1,4852,9.435696619950535,1747092
0,0,0,26589,616,21214,430,1,0,9,0,15,0,0,0,1,1,1,4985,4.255566700100301,16378824
0,0,1,12815,13981,392153,518,1,0,14,0,19,0,0,1,0,1,0,4944,79.31897249190939,179166515
1,0,0,102,274,1966,0,0,0,7,1,6,0,0,0,0,0,0,4822,0.40771464122770634,27948
0,0,0,52249,402,1792,944,1,0,8,0,3,0,1,0,0,1,0,5458,0.3283253939171858,21004098
1,0,1,222,153,14208,0,1,0,11,0,5,0,0,1,0,1,0,4767,2.9804908747640027,33966
0,0,0,32,185,106,0,1,1,11,0,11,0,0,0,0,1,1,3146,0.033693579148124604,5920
0,0,1,238,166,14658,14,1,0,13,0,13,0,0,1,0,1,1,4862,3.0148087206910734,39508
1,0,0,95,35,2,5,1,0,10,0,13,0,0,0,0,0,0,4851,0.00041228612657184083,3325
1,0,1,72,138,638,9,1,0,3,0,4,0,0,0,0,0,0,5657,0.11278062577337812,9936
0,0,1,34525,20641,52914,574,1,0,12,0,11,0,0,1,1,1,1,5051,10.475945357354979,712630525
0,0,0,44,177,132,2,1,1,11,0,11,0,0,0,0,1,1,3152,0.04187817258883249,7788
0,1,1,3049,1115,22544,64,1,0,8,1,16,0,0,0,0,1,1,4885,4.614943705220061,3399635
1,0,1,810,1467,22483,27,1,0,14,0,4,0,0,0,0,1,0,4965,4.5282980866062434,1188270
0,0,1,595,849,26299,2,1,0,6,0,3,0,0,1,0,1,1,4403,5.972972972972973,505155
0,0,0,56,64,302,0,1,0,6,0,15,0,0,0,0,0,0,4894,0.061708214139762976,3584
1,0,0,162,423,8438,0,1,0,14,0,8,0,0,0,0,1,0,4882,1.7283900040966818,68526
0,0,0,38,189,128,0,1,1,11,0,11,0,0,0,0,1,1,3153,0.04059625753250872,7182
0,0,0,30,178,90,1,1,1,11,0,11,0,0,0,0,1,1,3142,0.02864417568427753,5340
0,0,1,25,157,103,0,1,1,15,0,15,0,0,0,0,1,1,3139,0.03281299776999044,3925
0,0,0,705,811,108219,53,1,0,14,0,4,0,0,0,0,1,1,5280,20.496022727272727,571755
0,0,0,36,145,93,0,1,1,10,0,11,0,0,0,0,0,0,3141,0.029608404966571154,5220
0,0,1,194,108,5450,0,1,0,14,0,15,0,0,0,0,1,1,4803,1.1347074744951071,20952
0,0,1,1197,225,96127,75,1,1,6,1,13,1,0,0,0,1,0,4258,22.575622357914515,269325
0,0,0,932,682,43609,3,1,0,14,1,13,0,0,0,0,0,0,4065,10.727921279212792,635624
1,0,1,8,8,2890,0,1,0,11,0,12,0,0,0,0,0,0,4812,0.6005818786367415,64
0,1,0,44476,2042,130437,479,1,0,9,0,11,0,1,0,0,1,1,5073,25.712004730928445,90819992
0,0,0,359,1264,21709,1,1,1,13,0,16,0,0,0,0,1,0,3598,6.033629794330183,453776
0,0,0,589,1110,21387,3,1,1,15,0,16,0,0,0,0,1,1,4111,5.202383848212114,653790
0,0,1,233,172,10204,1,1,0,7,0,13,0,0,0,0,1,0,4832,2.111754966887417,40076
0,1,1,1189403,2457,62828,6185,1,1,2,0,2,0,1,0,0,1,1,5085,12.355555555555556,2922363171
0,0,0,78,565,110,1,1,1,12,0,13,0,0,0,0,0,0,3152,0.03489847715736041,44070
1,0,1,196,335,16690,8,1,0,10,0,5,0,0,0,0,1,0,4875,3.4235897435897438,65660
0,0,1,14,14,284,0,1,0,15,0,11,0,0,0,0,1,1,4705,0.06036131774707758,196
1,0,1,33,157,1146,0,1,0,9,0,6,0,0,0,0,1,0,5040,0.22738095238095238,5181
0,0,1,2037,0,71780,52,1,0,8,0,9,0,0,0,0,0,1,4832,14.855132450331126,0
0,0,0,82,307,3945,4,1,1,14,0,14,0,0,0,0,1,1,3202,1.2320424734540911,25174
0,0,1,632,685,19961,0,1,0,10,0,8,0,0,1,0,1,0,3280,6.085670731707317,432920
0,0,1,696,524,183339,67,1,0,5,0,6,0,0,0,0,1,0,5309,34.53362215106423,364704
0,0,0,361,1156,7754,2,1,0,10,0,31,0,0,0,0,1,0,3877,2.0,417316
0,0,1,26,166,124,0,1,1,13,0,13,0,0,0,0,1,1,3152,0.03934010152284264,4316
0,0,0,23,150,88,0,1,1,12,0,12,0,0,0,0,1,1,3148,0.02795425667090216,3450
0,0,1,192,377,13544,23,1,0,5,0,2,0,0,0,0,1,1,4746,2.853771597134429,72384
0,0,1,164,911,19093,1,1,0,10,0,8,0,0,0,0,1,1,4952,3.8556138933764137,149404
0,0,0,27,163,76,0,1,1,13,0,13,0,0,0,0,1,1,3134,0.024250159540523293,4401
0,0,1,35,0,464,0,1,1,12,0,6,1,0,0,0,1,0,4711,0.09849288898323073,0
0,0,1,1630957,623,29428,809,1,1,15,1,12,0,1,1,0,1,0,3370,8.732344213649851,1016086211
0,0,1,295,218,27475,3,1,0,8,0,16,0,0,0,0,1,1,4875,5.635897435897436,64310
0,0,0,746,240,19142,2,1,0,10,0,9,0,0,0,0,1,0,4867,3.9330182864187386,179040
0,0,1,419,59,170690,29,1,0,10,0,8,0,0,0,0,1,1,4929,34.62974234124569,24721
0,0,0,26,166,90,0,1,1,9,0,9,0,0,4,0,1,1,3131,0.028744809964867453,4316
1,0,1,656,1003,31582,45,1,0,11,0,19,0,0,0,0,1,0,4927,6.409985792571544,657968
1,0,1,94,137,15983,0,1,0,13,0,7,0,0,0,0,1,0,4931,3.241330358953559,12878
0,0,1,737,3362,4130,28,1,0,9,0,16,0,0,0,0,1,1,5002,0.8256697321071571,2477794
